[Debug  ] <FilterController::loadFilterMetadata> added filter "Corrección de color" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "color" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Corrección de color" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "contrast" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Contraste" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "contrast" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Contraste" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "corners" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Punto de esquina" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "crop" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Recortar: Fuente" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "crop" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Recortar: Fuente" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "dance" "meta_dance.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Visualización de baile de audio" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "distort" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Distorsionar" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "dither" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Tramado" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "dust" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Película antigua: Polvo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "dynamictext" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Texto: Simple" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "elastic_scale" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Escalado elástico" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "fadein_brightness" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Fundido de entrada de vídeo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "fadein_movit" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Fundido de entrada de vídeo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "fadeout_brightness" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Fundido de salida de vídeo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "fadeout_movit" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Fundido de salida de vídeo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "flip" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Voltear" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "flip" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Voltear" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "glitch" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Interferencias" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "glow" "meta_frei0r.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Resplandor" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "glow" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Resplandor" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "gradient" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Degradado" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "grain" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Película antigua: Grano" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "grid" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Cuadrícula" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "halftone" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Semitono" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "hqdn3d" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Reducir ruido: HQDN3D" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "hue_lightness_saturation" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Tono/Luminosidad/Saturación" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "invert" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Invertir colores" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "keyspillm0pup" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Rebase de color: Avanzado" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "lenscorrection" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Corrección de lente" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "levels" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Niveles" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "lightshow" "meta_lightshow.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Visualización de luz de audio" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "lines" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Película antigua: Rasguños" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "lut3d" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "LUT (3D)" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "mask" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Máscara" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "mask_alphaspot" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Máscara: Forma simple" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "mask_apply" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Máscara: Aplicar" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "mask_shape" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Máscara: A partir de archivo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "mirror" "meta.qml" 
